cycle,algorithm,onu_id,cls,size_bytes,arrival_ns,start_ns,end_ns,queue_delay_ns
101,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2660229,2660549,2660709,320
101,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2660229,2668543,2668703,8314
101,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2660229,2668703,2668863,8474
101,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2660229,2668863,2669023,8634
101,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2660229,2679227,2679387,18998
101,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2660229,2679387,2679547,19158
101,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2660229,2679547,2679707,19318
102,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2680707,2680707,2680867,0
102,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2680707,2680867,2681027,160
102,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2680707,2681027,2681187,320
102,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2680707,2689063,2689223,8356
102,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2680707,2689223,2689383,8516
102,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2680707,2689383,2689543,8676
102,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2680707,2699820,2699980,19113
102,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2680707,2699980,2700140,19273
102,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2680707,2700140,2700300,19433
102,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2680707,2700300,2701500,19593
102,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2680707,2701500,2702700,20793
102,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2680707,2702700,2703900,21993
102,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2680707,2703900,2705100,23193
102,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2680707,2705100,2706300,24393
102,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2680707,2706300,2707500,25593
102,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2680707,2707500,2708700,26793
102,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2680707,2708700,2709900,27993
103,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2710900,2710900,2711060,0
103,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2710900,2711060,2711220,160
103,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2710900,2711220,2711380,320
103,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2710900,2719313,2719473,8413
