cycle,algorithm,onu_id,grant_bytes,start_ns,end_ns
84,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1878978,1880458
84,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1886009,1895889
84,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1896609,1898089
85,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1898089,1899569
85,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1905144,1915024
85,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1915744,1917224
86,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1917224,1918704
86,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1924280,1934160
86,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1934880,1936360
87,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,400,1936360,1937680
87,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1943387,1953267
87,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1953987,1963867
88,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1963867,1973747
88,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1974467,1984347
88,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1985067,1994947
89,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1994947,2004827
89,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2005547,2015427
89,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2016147,2026027
90,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2026027,2035907
90,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2036627,2046507
90,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2047227,2057107
91,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2057107,2066987
91,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2067707,2077587
91,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2078307,2088187
92,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2088187,2098067
92,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2098787,2108667
92,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,2100,2109387,2112067
93,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,2112067,2114747
93,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,6600,2120890,2127170
93,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,2131490,2132970
94,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2132970,2134450
94,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,2140686,2142166
94,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2150881,2160761
95,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2160761,2162241
95,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2168585,2178465
95,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,2100,2179185,2181865
96,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2181865,2183345
96,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2189793,2199673
96,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,2200393,2201873
97,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2201873,2203353
97,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2209905,2219785
97,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2220505,2230385
98,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,2230385,2240265
98,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2240985,2250865
98,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2251585,2261465
99,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,2261465,2264145
99,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,2270970,2272450
99,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,3600,2281547,2285427
100,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11300,2285427,2295467
100,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2296027,2305907
100,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,2306627,2308107
101,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,2308107,2310787
101,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,2100,2317621,2320301
101,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,2328221,2329701
102,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2329701,2331181
102,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,2338057,2339537
102,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2348657,2358537
103,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2358537,2360017
103,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,2366950,2368430
103,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,2100,2377550,2380230
104,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2380230,2381710
104,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,2388714,2398594
104,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,2399314,2409194
